FIPS_Code,State,Area_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Civilian_labor_force_2010,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Civilian_labor_force_2012,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Civilian_labor_force_2016,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Civilian_labor_force_2017,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Civilian_labor_force_2019,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Civilian_labor_force_2021,Employed_2021,Unemployed_2021,Unemployment_rate_2021,Civilian_labor_force_2022,Employed_2022,Unemployed_2022,Unemployment_rate_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
01049,AL,"DeKalb County, AL",6,6,0,32516.00,31194.00,1322.00,4.10,32429.00,30852.00,1577.00,4.90,32483.00,30806.00,1677.00,5.20,32347.00,30498.00,1849.00,5.70,32081.00,30251.00,1830.00,5.70,31156.00,29582.00,1574.00,5.10,31526.00,30219.00,1307.00,4.10,31084.00,29731.00,1353.00,4.40,30689.00,28841.00,1848.00,6.00,29733.00,25834.00,3899.00,13.10,30918.00,27084.00,3834.00,12.40,29778.00,26292.00,3486.00,11.70,28868.00,26193.00,2675.00,9.30,29011.00,26768.00,2243.00,7.70,28997.00,27014.00,1983.00,6.80,28700.00,26949.00,1751.00,6.10,28996.00,27232.00,1764.00,6.10,29915.00,28541.00,1374.00,4.60,30611.00,29446.00,1165.00,3.80,31641.00,30703.00,938.00,3.00,31314.00,29766.00,1548.00,4.90,31002.00,30215.00,787.00,2.50,31146.00,30416.00,730.00,2.30,45062.00,83.50
01051,AL,"Elmore County, AL",2,2,1,31195.00,29944.00,1251.00,4.00,31655.00,30297.00,1358.00,4.30,31773.00,30247.00,1526.00,4.80,32734.00,31066.00,1668.00,5.10,33317.00,31718.00,1599.00,4.80,34361.00,33084.00,1277.00,3.70,35207.00,34016.00,1191.00,3.40,35880.00,34669.00,1211.00,3.40,36219.00,34306.00,1913.00,5.30,36337.00,33185.00,3152.00,8.70,36732.00,33435.00,3297.00,9.00,36611.00,33538.00,3073.00,8.40,36657.00,34045.00,2612.00,7.10,36888.00,34585.00,2303.00,6.20,36610.00,34530.00,2080.00,5.70,36655.00,34803.00,1852.00,5.10,36921.00,35161.00,1760.00,4.80,37642.00,36222.00,1420.00,3.80,37985.00,36678.00,1307.00,3.40,37822.00,36776.00,1046.00,2.80,37690.00,35711.00,1979.00,5.30,37873.00,36860.00,1013.00,2.70,38234.00,37395.00,839.00,2.20,63147.00,117.00
01053,AL,"Escambia County, AL",6,6,0,16199.00,15348.00,851.00,5.30,15632.00,14663.00,969.00,6.20,14965.00,13659.00,1306.00,8.70,14700.00,13438.00,1262.00,8.60,14313.00,13243.00,1070.00,7.50,14289.00,13500.00,789.00,5.50,14362.00,13654.00,708.00,4.90,14324.00,13549.00,775.00,5.40,14424.00,13295.00,1129.00,7.80,14683.00,12863.00,1820.00,12.40,15000.00,13266.00,1734.00,11.60,14967.00,13361.00,1606.00,10.70,14749.00,13358.00,1391.00,9.40,14281.00,13037.00,1244.00,8.70,14389.00,13244.00,1145.00,8.00,14564.00,13535.00,1029.00,7.10,14433.00,13472.00,961.00,6.70,14613.00,13868.00,745.00,5.10,14578.00,13918.00,660.00,4.50,14851.00,14297.00,554.00,3.70,14612.00,13633.00,979.00,6.70,14142.00,13576.00,566.00,4.00,14231.00,13789.00,442.00,3.10,40506.00,75.00
01055,AL,"Etowah County, AL",3,2,1,48496.00,45652.00,2844.00,5.90,47060.00,43918.00,3142.00,6.70,47036.00,44025.00,3011.00,6.40,46572.00,43543.00,3029.00,6.50,47203.00,44228.00,2975.00,6.30,46638.00,44443.00,2195.00,4.70,46568.00,44610.00,1958.00,4.20,45565.00,43491.00,2074.00,4.60,45741.00,42914.00,2827.00,6.20,44839.00,40128.00,4711.00,10.50,44018.00,39278.00,4740.00,10.80,44723.00,40258.00,4465.00,10.00,44283.00,40540.00,3743.00,8.50,43830.00,40453.00,3377.00,7.70,43798.00,40729.00,3069.00,7.00,42586.00,39936.00,2650.00,6.20,42914.00,40372.00,2542.00,5.90,43562.00,41517.00,2045.00,4.70,43707.00,41919.00,1788.00,4.10,43148.00,41614.00,1534.00,3.60,41430.00,37969.00,3461.00,8.40,39439.00,37863.00,1576.00,4.00,39274.00,38085.00,1189.00,3.00,46308.00,85.80
01057,AL,"Fayette County, AL",6,6,0,8332.00,7839.00,493.00,5.90,8195.00,7672.00,523.00,6.40,7906.00,7230.00,676.00,8.60,8080.00,7523.00,557.00,6.90,7881.00,7343.00,538.00,6.80,7865.00,7516.00,349.00,4.40,7750.00,7424.00,326.00,4.20,7405.00,7049.00,356.00,4.80,7123.00,6591.00,532.00,7.50,6930.00,6037.00,893.00,12.90,6827.00,5955.00,872.00,12.80,6627.00,5899.00,728.00,11.00,6511.00,5936.00,575.00,8.80,6401.00,5862.00,539.00,8.40,6359.00,5863.00,496.00,7.80,6406.00,5954.00,452.00,7.10,6542.00,6100.00,442.00,6.80,6629.00,6309.00,320.00,4.80,6600.00,6331.00,269.00,4.10,6687.00,6467.00,220.00,3.30,6670.00,6304.00,366.00,5.50,6642.00,6439.00,203.00,3.10,6591.00,6411.00,180.00,2.70,46122.00,85.40
01059,AL,"Franklin County, AL",6,6,0,14729.00,13756.00,973.00,6.60,14056.00,12971.00,1085.00,7.70,13732.00,12190.00,1542.00,11.20,13617.00,12319.00,1298.00,9.50,13452.00,12527.00,925.00,6.90,13752.00,13030.00,722.00,5.30,13952.00,13310.00,642.00,4.60,13774.00,13126.00,648.00,4.70,13389.00,12363.00,1026.00,7.70,13171.00,11547.00,1624.00,12.30,14252.00,12752.00,1500.00,10.50,14351.00,12992.00,1359.00,9.50,13989.00,12790.00,1199.00,8.60,13668.00,12552.00,1116.00,8.20,13737.00,12681.00,1056.00,7.70,13628.00,12746.00,882.00,6.50,13752.00,12941.00,811.00,5.90,14134.00,13516.00,618.00,4.40,14442.00,13906.00,536.00,3.70,14822.00,14388.00,434.00,2.90,14579.00,13865.00,714.00,4.90,14352.00,13990.00,362.00,2.50,14565.00,14223.00,342.00,2.30,45440.00,84.20
01061,AL,"Geneva County, AL",3,2,1,12261.00,11631.00,630.00,5.10,12126.00,11336.00,790.00,6.50,11744.00,11163.00,581.00,4.90,11768.00,11114.00,654.00,5.60,11700.00,11132.00,568.00,4.90,11598.00,11149.00,449.00,3.90,11712.00,11274.00,438.00,3.70,11559.00,11153.00,406.00,3.50,11338.00,10697.00,641.00,5.70,11143.00,10043.00,1100.00,9.90,11564.00,10385.00,1179.00,10.20,11485.00,10434.00,1051.00,9.20,11283.00,10408.00,875.00,7.80,11035.00,10255.00,780.00,7.10,10813.00,10093.00,720.00,6.70,10761.00,10120.00,641.00,6.00,10720.00,10097.00,623.00,5.80,10908.00,10423.00,485.00,4.40,10989.00,10555.00,434.00,3.90,11105.00,10758.00,347.00,3.10,11038.00,10537.00,501.00,4.50,11069.00,10762.00,307.00,2.80,11267.00,10997.00,270.00,2.40,43206.00,80.00
01063,AL,"Greene County, AL",8,6,0,3534.00,3291.00,243.00,6.90,3516.00,3262.00,254.00,7.20,3534.00,3234.00,300.00,8.50,3517.00,3219.00,298.00,8.50,3484.00,3184.00,300.00,8.60,3447.00,3218.00,229.00,6.60,3395.00,3206.00,189.00,5.60,3293.00,3080.00,213.00,6.50,3284.00,2995.00,289.00,8.80,3110.00,2672.00,438.00,14.10,3302.00,2741.00,561.00,17.00,3220.00,2669.00,551.00,17.10,3132.00,2698.00,434.00,13.90,2996.00,2608.00,388.00,13.00,2990.00,2619.00,371.00,12.40,2872.00,2552.00,320.00,11.10,2848.00,2564.00,284.00,10.00,2885.00,2662.00,223.00,7.70,2891.00,2699.00,192.00,6.60,2939.00,2766.00,173.00,5.90,3093.00,2732.00,361.00,11.70,2900.00,2711.00,189.00,6.50,2740.00,2620.00,120.00,4.40,30225.00,56.00
01065,AL,"Hale County, AL",3,2,1,7023.00,6596.00,427.00,6.10,7063.00,6547.00,516.00,7.30,7077.00,6481.00,596.00,8.40,7114.00,6513.00,601.00,8.40,7052.00,6528.00,524.00,7.40,7033.00,6654.00,379.00,5.40,7176.00,6802.00,374.00,5.20,6994.00,6611.00,383.00,5.50,6997.00,6461.00,536.00,7.70,6828.00,5933.00,895.00,13.10,6439.00,5485.00,954.00,14.80,6288.00,5428.00,860.00,13.70,6223.00,5492.00,731.00,11.70,6206.00,5475.00,731.00,11.80,6041.00,5448.00,593.00,9.80,6034.00,5562.00,472.00,7.80,5933.00,5478.00,455.00,7.70,6016.00,5650.00,366.00,6.10,6043.00,5737.00,306.00,5.10,6175.00,5917.00,258.00,4.20,6165.00,5537.00,628.00,10.20,5913.00,5589.00,324.00,5.50,5961.00,5729.00,232.00,3.90,41995.00,77.80
01067,AL,"Henry County, AL",3,2,1,7684.00,7302.00,382.00,5.00,7587.00,7174.00,413.00,5.40,7554.00,7096.00,458.00,6.10,7524.00,7091.00,433.00,5.80,7554.00,7136.00,418.00,5.50,7449.00,7130.00,319.00,4.30,7514.00,7214.00,300.00,4.00,7559.00,7144.00,415.00,5.50,7383.00,6794.00,589.00,8.00,7109.00,6380.00,729.00,10.30,7265.00,6483.00,782.00,10.80,7269.00,6566.00,703.00,9.70,7037.00,6439.00,598.00,8.50,6950.00,6407.00,543.00,7.80,6788.00,6281.00,507.00,7.50,6702.00,6243.00,459.00,6.80,6666.00,6231.00,435.00,6.50,6791.00,6453.00,338.00,5.00,6903.00,6597.00,306.00,4.40,6992.00,6726.00,266.00,3.80,6914.00,6545.00,369.00,5.30,6930.00,6711.00,219.00,3.20,7053.00,6862.00,191.00,2.70,56389.00,104.40
01069,AL,"Houston County, AL",3,2,1,45464.00,43444.00,2020.00,4.40,45013.00,43058.00,1955.00,4.30,44887.00,42753.00,2134.00,4.80,45369.00,43175.00,2194.00,4.80,45962.00,43838.00,2124.00,4.60,45983.00,44236.00,1747.00,3.80,46752.00,45164.00,1588.00,3.40,47278.00,45671.00,1607.00,3.40,46447.00,44096.00,2351.00,5.10,45841.00,41941.00,3900.00,8.50,46463.00,42261.00,4202.00,9.00,46794.00,42767.00,4027.00,8.60,46100.00,42525.00,3575.00,7.80,45669.00,42463.00,3206.00,7.00,45224.00,42172.00,3052.00,6.70,44440.00,41655.00,2785.00,6.30,44185.00,41621.00,2564.00,5.80,45221.00,43200.00,2021.00,4.50,46065.00,44204.00,1861.00,4.00,47035.00,45535.00,1500.00,3.20,47252.00,44465.00,2787.00,5.90,47193.00,45617.00,1576.00,3.30,48000.00,46756.00,1244.00,2.60,48701.00,90.20
01071,AL,"Jackson County, AL",6,5,0,28083.00,26612.00,1471.00,5.20,27183.00,25391.00,1792.00,6.60,26880.00,24984.00,1896.00,7.10,27293.00,25384.00,1909.00,7.00,27054.00,25230.00,1824.00,6.70,26705.00,25371.00,1334.00,5.00,27093.00,25889.00,1204.00,4.40,27084.00,25835.00,1249.00,4.60,26866.00,25153.00,1713.00,6.40,26247.00,23173.00,3074.00,11.70,24347.00,21514.00,2833.00,11.60,24160.00,21692.00,2468.00,10.20,23760.00,21669.00,2091.00,8.80,23669.00,21776.00,1893.00,8.00,23489.00,21792.00,1697.00,7.20,23407.00,21840.00,1567.00,6.70,23390.00,21911.00,1479.00,6.30,23377.00,22231.00,1146.00,4.90,23662.00,22694.00,968.00,4.10,23703.00,22873.00,830.00,3.50,23106.00,21760.00,1346.00,5.80,23072.00,22415.00,657.00,2.80,23185.00,22602.00,583.00,2.50,46998.00,87.00
01073,AL,"Jefferson County, AL",1,1,1,331141.00,317868.00,13273.00,4.00,327780.00,313445.00,14335.00,4.40,323104.00,306259.00,16845.00,5.20,322328.00,304626.00,17702.00,5.50,320629.00,303868.00,16761.00,5.20,316522.00,302586.00,13936.00,4.40,317080.00,304463.00,12617.00,4.00,315430.00,303023.00,12407.00,3.90,311643.00,294233.00,17410.00,5.60,306180.00,276008.00,30172.00,9.90,318651.00,286248.00,32403.00,10.20,319586.00,290057.00,29529.00,9.20,316771.00,292662.00,24109.00,7.60,315102.00,293809.00,21293.00,6.80,312706.00,293144.00,19562.00,6.30,310158.00,292165.00,17993.00,5.80,308632.00,290887.00,17745.00,5.70,313828.00,300153.00,13675.00,4.40,319162.00,307307.00,11855.00,3.70,321835.00,312050.00,9785.00,3.00,320567.00,298906.00,21661.00,6.80,320324.00,308963.00,11361.00,3.50,323290.00,314943.00,8347.00,2.60,55210.00,102.30
01075,AL,"Lamar County, AL",8,7,0,7497.00,6970.00,527.00,7.00,7267.00,6676.00,591.00,8.10,6983.00,6393.00,590.00,8.40,6716.00,6131.00,585.00,8.70,6385.00,5867.00,518.00,8.10,6115.00,5775.00,340.00,5.60,6048.00,5735.00,313.00,5.20,5871.00,5496.00,375.00,6.40,5698.00,5227.00,471.00,8.30,5503.00,4692.00,811.00,14.70,5797.00,5046.00,751.00,13.00,5821.00,5262.00,559.00,9.60,5810.00,5363.00,447.00,7.70,5795.00,5383.00,412.00,7.10,5634.00,5244.00,390.00,6.90,5602.00,5246.00,356.00,6.40,5643.00,5324.00,319.00,5.70,5807.00,5558.00,249.00,4.30,5804.00,5584.00,220.00,3.80,5895.00,5702.00,193.00,3.30,5791.00,5482.00,309.00,5.30,5708.00,5538.00,170.00,3.00,5724.00,5569.00,155.00,2.70,44265.00,82.00
01077,AL,"Lauderdale County, AL",3,2,1,43733.00,41531.00,2202.00,5.00,43083.00,40237.00,2846.00,6.60,42102.00,38470.00,3632.00,8.60,41360.00,38353.00,3007.00,7.30,41390.00,38777.00,2613.00,6.30,41949.00,39816.00,2133.00,5.10,42636.00,40853.00,1783.00,4.20,43357.00,41447.00,1910.00,4.40,42878.00,40330.00,2548.00,5.90,43319.00,39087.00,4232.00,9.80,43622.00,39278.00,4344.00,10.00,44046.00,40045.00,4001.00,9.10,43451.00,40035.00,3416.00,7.90,43109.00,39999.00,3110.00,7.20,43551.00,40434.00,3117.00,7.20,42544.00,39577.00,2967.00,7.00,42180.00,39490.00,2690.00,6.40,42539.00,40520.00,2019.00,4.70,42841.00,41052.00,1789.00,4.20,43132.00,41634.00,1498.00,3.50,42678.00,40088.00,2590.00,6.10,42365.00,41045.00,1320.00,3.10,42919.00,41788.00,1131.00,2.60,52222.00,96.70
01079,AL,"Lawrence County, AL",3,2,1,16682.00,15843.00,839.00,5.00,16621.00,15622.00,999.00,6.00,16142.00,15044.00,1098.00,6.80,15848.00,14793.00,1055.00,6.70,16003.00,14992.00,1011.00,6.30,15934.00,15053.00,881.00,5.50,15659.00,14910.00,749.00,4.80,15843.00,15181.00,662.00,4.20,15874.00,14809.00,1065.00,6.70,15702.00,13734.00,1968.00,12.50,14892.00,13052.00,1840.00,12.40,14775.00,13183.00,1592.00,10.80,14408.00,13078.00,1330.00,9.20,14273.00,13066.00,1207.00,8.50,14046.00,12896.00,1150.00,8.20,13642.00,12582.00,1060.00,7.80,13607.00,12665.00,942.00,6.90,13795.00,13099.00,696.00,5.00,14194.00,13605.00,589.00,4.10,14458.00,13976.00,482.00,3.30,14539.00,13757.00,782.00,5.40,14503.00,14085.00,418.00,2.90,14737.00,14382.00,355.00,2.40,55555.00,102.90
01081,AL,"Lee County, AL",3,2,1,58396.00,56042.00,2354.00,4.00,58555.00,56125.00,2430.00,4.10,59387.00,56661.00,2726.00,4.60,60840.00,58001.00,2839.00,4.70,62567.00,59815.00,2752.00,4.40,63367.00,61025.00,2342.00,3.70,64898.00,62706.00,2192.00,3.40,65467.00,63037.00,2430.00,3.70,65191.00,61678.00,3513.00,5.40,64799.00,59215.00,5584.00,8.60,66841.00,60891.00,5950.00,8.90,68331.00,62842.00,5489.00,8.00,68967.00,64169.00,4798.00,7.00,70447.00,66242.00,4205.00,6.00,71478.00,67506.00,3972.00,5.60,70690.00,66958.00,3732.00,5.30,71759.00,67995.00,3764.00,5.20,74311.00,71292.00,3019.00,4.10,76033.00,73270.00,2763.00,3.60,77578.00,75334.00,2244.00,2.90,76586.00,72200.00,4386.00,5.70,77205.00,75043.00,2162.00,2.80,79466.00,77595.00,1871.00,2.40,54188.00,100.40
01083,AL,"Limestone County, AL",2,2,1,33039.00,31770.00,1269.00,3.80,33450.00,31976.00,1474.00,4.40,33230.00,31448.00,1782.00,5.40,34062.00,32188.00,1874.00,5.50,34683.00,32921.00,1762.00,5.10,35029.00,33486.00,1543.00,4.40,35804.00,34508.00,1296.00,3.60,36415.00,35171.00,1244.00,3.40,37419.00,35596.00,1823.00,4.90,38219.00,34795.00,3424.00,9.00,38356.00,34700.00,3656.00,9.50,38994.00,35648.00,3346.00,8.60,39017.00,36267.00,2750.00,7.00,39391.00,36891.00,2500.00,6.30,39648.00,37244.00,2404.00,6.10,39848.00,37653.00,2195.00,5.50,40349.00,38229.00,2120.00,5.30,42005.00,40275.00,1730.00,4.10,43428.00,41888.00,1540.00,3.50,44967.00,43697.00,1270.00,2.80,45930.00,43793.00,2137.00,4.70,46983.00,45845.00,1138.00,2.40,48335.00,47322.00,1013.00,2.10,69207.00,128.20
01085,AL,"Lowndes County, AL",2,2,1,5087.00,4732.00,355.00,7.00,5043.00,4675.00,368.00,7.30,5048.00,4597.00,451.00,8.90,5040.00,4577.00,463.00,9.20,4965.00,4511.00,454.00,9.10,4937.00,4544.00,393.00,8.00,4817.00,4454.00,363.00,7.50,4772.00,4406.00,366.00,7.70,4861.00,4313.00,548.00,11.30,4867.00,3999.00,868.00,17.80,4342.00,3555.00,787.00,18.10,4233.00,3491.00,742.00,17.50,4093.00,3448.00,645.00,15.80,4010.00,3436.00,574.00,14.30,3879.00,3384.00,495.00,12.80,3819.00,3376.00,443.00,11.60,3770.00,3371.00,399.00,10.60,3704.00,3393.00,311.00,8.40,3654.00,3388.00,266.00,7.30,3560.00,3343.00,217.00,6.10,3722.00,3187.00,535.00,14.40,3586.00,3275.00,311.00,8.70,3506.00,3324.00,182.00,5.20,36993.00,68.50
01087,AL,"Macon County, AL",6,6,0,9139.00,8606.00,533.00,5.80,8959.00,8433.00,526.00,5.90,8789.00,8220.00,569.00,6.50,8554.00,7959.00,595.00,7.00,8622.00,8031.00,591.00,6.90,8680.00,8173.00,507.00,5.80,8843.00,8380.00,463.00,5.20,8888.00,8397.00,491.00,5.50,9112.00,8410.00,702.00,7.70,9308.00,8263.00,1045.00,11.20,8928.00,7635.00,1293.00,14.50,8502.00,7321.00,1181.00,13.90,8299.00,7388.00,911.00,11.00,8410.00,7587.00,823.00,9.80,8250.00,7502.00,748.00,9.10,7951.00,7307.00,644.00,8.10,7803.00,7208.00,595.00,7.60,7979.00,7508.00,471.00,5.90,7946.00,7517.00,429.00,5.40,7986.00,7629.00,357.00,4.50,8186.00,7338.00,848.00,10.40,7937.00,7478.00,459.00,5.80,7862.00,7563.00,299.00,3.80,35354.00,65.50
01089,AL,"Madison County, AL",2,2,1,149626.00,144268.00,5358.00,3.60,150541.00,144676.00,5865.00,3.90,150356.00,143433.00,6923.00,4.60,154878.00,147566.00,7312.00,4.70,157774.00,150549.00,7225.00,4.60,158361.00,152734.00,5627.00,3.60,161511.00,156243.00,5268.00,3.30,165619.00,160439.00,5180.00,3.10,168276.00,161020.00,7256.00,4.30,168854.00,156443.00,12411.00,7.40,169944.00,155994.00,13950.00,8.20,171679.00,157588.00,14091.00,8.20,170324.00,158207.00,12117.00,7.10,171178.00,160213.00,10965.00,6.40,170377.00,159923.00,10454.00,6.10,170473.00,161071.00,9402.00,5.50,172125.00,163288.00,8837.00,5.10,177879.00,170808.00,7071.00,4.00,183468.00,177115.00,6353.00,3.50,187839.00,182702.00,5137.00,2.70,189778.00,180147.00,9631.00,5.10,193877.00,188817.00,5060.00,2.60,199231.00,194989.00,4242.00,2.10,78386.00,145.20
01091,AL,"Marengo County, AL",7,11,0,9072.00,8594.00,478.00,5.30,8948.00,8409.00,539.00,6.00,9003.00,8429.00,574.00,6.40,9034.00,8468.00,566.00,6.30,8855.00,8320.00,535.00,6.00,8580.00,8092.00,488.00,5.70,8600.00,8204.00,396.00,4.60,8170.00,7728.00,442.00,5.40,7985.00,7374.00,611.00,7.70,8052.00,7000.00,1052.00,13.10,8130.00,7036.00,1094.00,13.50,7867.00,6888.00,979.00,12.40,7661.00,6865.00,796.00,10.40,7628.00,6940.00,688.00,9.00,7636.00,7031.00,605.00,7.90,7387.00,6820.00,567.00,7.70,7608.00,7063.00,545.00,7.20,7785.00,7338.00,447.00,5.70,7690.00,7310.00,380.00,4.90,7805.00,7515.00,290.00,3.70,7867.00,7330.00,537.00,6.80,7643.00,7323.00,320.00,4.20,7611.00,7351.00,260.00,3.40,42048.00,77.90
01093,AL,"Marion County, AL",7,11,0,14302.00,13339.00,963.00,6.70,12997.00,11855.00,1142.00,8.80,12687.00,11576.00,1111.00,8.80,13124.00,12184.00,940.00,7.20,13332.00,12492.00,840.00,6.30,13500.00,12900.00,600.00,4.40,13515.00,12930.00,585.00,4.30,13007.00,12314.00,693.00,5.30,12727.00,11679.00,1048.00,8.20,12259.00,10386.00,1873.00,15.30,13203.00,11448.00,1755.00,13.30,12546.00,11155.00,1391.00,11.10,12465.00,11326.00,1139.00,9.10,12477.00,11475.00,1002.00,8.00,12311.00,11342.00,969.00,7.90,12453.00,11583.00,870.00,7.00,12394.00,11572.00,822.00,6.60,12663.00,12041.00,622.00,4.90,12754.00,12236.00,518.00,4.10,12955.00,12475.00,480.00,3.70,13300.00,12564.00,736.00,5.50,13488.00,13111.00,377.00,2.80,13808.00,13464.00,344.00,2.50,44636.00,82.70
01095,AL,"Marshall County, AL",4,5,0,40809.00,38836.00,1973.00,4.80,40140.00,37895.00,2245.00,5.60,40464.00,38052.00,2412.00,6.00,40751.00,38486.00,2265.00,5.60,41615.00,39619.00,1996.00,4.80,41846.00,40225.00,1621.00,3.90,42030.00,40583.00,1447.00,3.40,41398.00,39946.00,1452.00,3.50,41694.00,39645.00,2049.00,4.90,40653.00,36871.00,3782.00,9.30,41688.00,37721.00,3967.00,9.50,41097.00,37235.00,3862.00,9.40,40730.00,37477.00,3253.00,8.00,40573.00,37762.00,2811.00,6.90,39974.00,37321.00,2653.00,6.60,40290.00,37944.00,2346.00,5.80,41240.00,39034.00,2206.00,5.30,42557.00,40878.00,1679.00,3.90,43376.00,41914.00,1462.00,3.40,44748.00,43576.00,1172.00,2.60,44822.00,42766.00,2056.00,4.60,44898.00,43831.00,1067.00,2.40,45464.00,44531.00,933.00,2.10,50858.00,94.20
01097,AL,"Mobile County, AL",2,2,1,186171.00,176895.00,9276.00,5.00,184868.00,174354.00,10514.00,5.70,182152.00,170334.00,11818.00,6.50,180945.00,168440.00,12505.00,6.90,179039.00,167474.00,11565.00,6.50,179899.00,171056.00,8843.00,4.90,182199.00,174677.00,7522.00,4.10,184901.00,177341.00,7560.00,4.10,187300.00,176287.00,11013.00,5.90,186230.00,166932.00,19298.00,10.40,192800.00,171314.00,21486.00,11.10,193845.00,173055.00,20790.00,10.70,188890.00,171102.00,17788.00,9.40,186932.00,170729.00,16203.00,8.70,185640.00,171332.00,14308.00,7.70,186483.00,173586.00,12897.00,6.90,186230.00,173856.00,12374.00,6.60,189017.00,178966.00,10051.00,5.30,191026.00,182105.00,8921.00,4.70,191819.00,184282.00,7537.00,3.90,195131.00,178433.00,16698.00,8.60,190714.00,181908.00,8806.00,4.60,192312.00,186073.00,6239.00,3.20,49848.00,92.30
01099,AL,"Monroe County, AL",7,11,0,10343.00,9669.00,674.00,6.50,9957.00,9229.00,728.00,7.30,9739.00,8914.00,825.00,8.50,9452.00,8665.00,787.00,8.30,9712.00,8994.00,718.00,7.40,9560.00,8976.00,584.00,6.10,9329.00,8770.00,559.00,6.00,8971.00,8381.00,590.00,6.60,8806.00,7881.00,925.00,10.50,8573.00,7029.00,1544.00,18.00,8694.00,7147.00,1547.00,17.80,8312.00,7020.00,1292.00,15.50,7988.00,6963.00,1025.00,12.80,7764.00,6829.00,935.00,12.00,7625.00,6787.00,838.00,11.00,7324.00,6583.00,741.00,10.10,7255.00,6596.00,659.00,9.10,7302.00,6800.00,502.00,6.90,7265.00,6821.00,444.00,6.10,7445.00,7066.00,379.00,5.10,7627.00,6954.00,673.00,8.80,7368.00,6963.00,405.00,5.50,7300.00,7001.00,299.00,4.10,40997.00,75.90
01101,AL,"Montgomery County, AL",2,2,1,106415.00,101919.00,4496.00,4.20,105566.00,100729.00,4837.00,4.60,104187.00,98616.00,5571.00,5.30,104919.00,98839.00,6080.00,5.80,104837.00,98882.00,5955.00,5.70,104869.00,100113.00,4756.00,4.50,105816.00,101442.00,4374.00,4.10,106395.00,101939.00,4456.00,4.20,106185.00,99685.00,6500.00,6.10,104848.00,94765.00,10083.00,9.60,108868.00,98105.00,10763.00,9.90,109098.00,98539.00,10559.00,9.70,107436.00,98546.00,8890.00,8.30,106274.00,98405.00,7869.00,7.40,105193.00,98012.00,7181.00,6.80,104799.00,98376.00,6423.00,6.10,104883.00,98929.00,5954.00,5.70,106956.00,102209.00,4747.00,4.40,107078.00,102805.00,4273.00,4.00,107771.00,104251.00,3520.00,3.30,108365.00,99200.00,9165.00,8.50,107330.00,102321.00,5009.00,4.70,107183.00,103886.00,3297.00,3.10,50645.00,93.80
01103,AL,"Morgan County, AL",3,2,1,56614.00,54205.00,2409.00,4.30,56580.00,53654.00,2926.00,5.20,55482.00,51944.00,3538.00,6.40,55442.00,51834.00,3608.00,6.50,56042.00,52679.00,3363.00,6.00,55553.00,53069.00,2484.00,4.50,55946.00,53712.00,2234.00,4.00,56760.00,54729.00,2031.00,3.60,56997.00,53912.00,3085.00,5.40,56231.00,50661.00,5570.00,9.90,57844.00,51711.00,6133.00,10.60,58319.00,52836.00,5483.00,9.40,57472.00,52866.00,4606.00,8.00,56951.00,52979.00,3972.00,7.00,56135.00,52450.00,3685.00,6.60,54782.00,51538.00,3244.00,5.90,54413.00,51395.00,3018.00,5.50,55665.00,53328.00,2337.00,4.20,57761.00,55747.00,2014.00,3.50,59205.00,57589.00,1616.00,2.70,59785.00,56858.00,2927.00,4.90,59785.00,58258.00,1527.00,2.60,60820.00,59548.00,1272.00,2.10,56340.00,104.40
